longitude,latitude,total_rooms,total_bedrooms,population,households,median_income,housing_median_age_medium,housing_median_age_new,housing_median_age_old,housing_median_age_very new,housing_median_age_very old,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_house_value
0.6160148459450815,-0.6774460282238876,-0.4156056647554181,-0.452960022487603,-0.5106342983847031,-0.42636196742545535,0.16444483177697874,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,231200.0
0.650914667841727,-0.7989568681287175,-0.2559275235146784,-0.08370986244887649,0.1978220789394918,-0.07609180593538552,-1.3896276422472131,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,88400.0
0.9500559983843687,-0.9531821649310019,0.23898398811500055,-0.2036573666652781,0.07730702082845015,-0.11987557612164425,1.5191062292516115,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,266000.0
0.6309719124722143,-0.7428749420187968,-0.37568612944523316,0.24555779618438278,0.9605102324136554,0.36174589592720174,-0.7936349864923529,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,500000.0
1.1644406186066008,-1.3644496230704306,0.2049616568847293,-0.2459917799181257,-0.2170940496999516,-0.1739614098811403,1.9361656117189925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,466700.0
1.2043261293456191,-1.359776129227938,-0.43329727699515913,0.19146382369463305,-0.47706224648234147,0.08874121123641204,-0.927235718207291,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,112500.0
0.5711436463636831,-0.644731571326433,-0.865607699161139,-0.8551369483896554,-0.423691292176023,-0.8384445103549493,-0.4818825770342895,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,140900.0
0.7057572451078782,-0.7568954235462745,-0.6437820995397705,-0.3800507552188098,-0.2170940496999516,-0.40575784027898065,-0.9941402968040072,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,173900.0
1.3439254169321873,-0.7288544604913157,0.35465991429792276,0.5677697192755008,-0.61737620699734,-0.6040725640637996,0.013596891716625356,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,128600.0
1.229254573557505,-1.3410821538579611,-0.5149508719478101,-0.619945763651613,-0.7206748282353757,-0.6040725640637996,-0.6677459974817092,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,190300.0
0.8254137773249335,-0.9157942141910548,-0.28133086416661424,-0.19189780742837595,-0.34707814809114657,-0.18426347345437766,0.31081162404970136,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,245600.0
-0.9494914505614254,1.3461768055757979,-0.034555554976380215,-0.09076559799101776,0.1341212625093698,0.0784391476631747,-0.3743350301311569,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95800.0
0.6957858674231183,-0.7054869912788463,-0.18561470563878452,-0.14250765863338707,-0.10002227896351115,-0.12245109201495358,-0.1785192930856276,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,182100.0
0.8004853331130479,-0.8830797572936002,0.3283493114798463,0.4384145676695775,1.1034066584596047,0.38235002307367644,0.017713294916890502,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,190700.0
-1.183818826153163,0.7806840506340846,-0.07946503220033825,0.08092396686775315,-0.12842939980397097,0.16858220392900147,-0.1623142121326847,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,329500.0
-1.1239905600446318,1.6172394484404196,-0.6147497102232724,-0.7939872403577644,-0.840329064502767,-0.8770772487545893,-0.30482513305326014,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,97900.0
1.069712530601424,-0.7195074728063273,-0.33531296305197794,-0.2765666339340712,-0.39270170580461233,-0.3439454588395566,-0.7311594493136435,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,89900.0
-1.3184324248973511,1.0143587427587593,-0.3021978939878473,-0.47177531726664634,-0.5700310055965736,-0.49332538065149806,1.3782106057893682,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,273700.0
0.7406570670045167,-0.789609880443729,-0.7050222957542588,-0.7751719455787209,-0.594134017218782,-0.7251218110493384,-0.1659095516367138,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,170800.0
-1.408174824060148,1.3508502994182905,-0.4065330430940124,-0.5799632622461458,-0.7430561961702834,-0.6916401044363171,-0.13803264388808198,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,248400.0
0.7905139554282951,-0.8269978311836795,-0.43012185941366715,-0.08606177429625692,-0.14392419298967632,-0.11987557612164425,-0.3940312378488819,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,174000.0
-0.5406649654864741,-0.1727086932345877,0.03711815614872453,0.12561029196798118,-0.03546064068973884,0.18145978339554816,-0.07451497931690061,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,208200.0
0.576129335206063,-0.7054869912788463,0.5411022894398091,-0.04137544919602887,-0.11637789399286681,0.04238192515684398,4.640381982445144,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,500001.0
1.214297507030372,-1.280326733905548,0.26302643551772553,-0.6011304688725696,0.53956835086866,0.48279514291274056,0.1806499127299214,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,162100.0
-0.04209608124873317,0.32735514791221626,-0.5893463695713366,-0.6105381162620913,-0.48911375229344567,-0.5499867303043035,-0.6445586629992025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59700.0
0.7506284446892766,-0.8643857819236267,0.8096518906174168,0.20792720662629602,0.4379913733179248,0.3231131575275617,1.3298037884090337,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,320700.0
0.7306856893197639,-0.8083038558137059,0.18999183114340995,0.5254353060226532,0.11518318194906324,0.6192974852581354,-0.3854857932306098,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,196900.0
0.7356713781621438,-0.6867930159088727,-0.39156321735269306,-0.5188135542142548,-0.5803608677203772,-0.43666403099869266,0.4415465054353407,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,279600.0
0.2620309381362885,-0.130647248652148,0.906275311311387,0.6218636917652505,0.7573562773121852,0.6553547077644661,-0.1156269049499295,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84700.0
0.640943290156967,-0.8223243373411836,-0.25184484376704586,0.17970426445773094,0.5008313679043965,0.12479843374274276,-0.5056430815826561,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,184100.0
-1.383246379848255,1.07044066886868,-0.2913107479941605,-0.11193280461744157,-0.21106829679439953,-0.15593279862797496,-0.8032225585030973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,84300.0
1.0547554640742982,-0.7241809666488198,0.9407512736247287,1.0052253228882595,1.6207605864934336,1.2580254267988509,-0.17085965675095685,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,101600.0
-1.0841050493056135,1.4162792132131996,4.310322958670792,4.949381490945229,4.656879229048033,4.786482200632642,-0.39168645121581935,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,132500.0
-1.2087472703650486,0.8227454952165244,0.765196044476529,0.7488669315237934,0.1969612570958415,0.9927472897879893,-0.11192735270665297,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,232400.0
0.6459289789993471,-0.789609880443729,-0.817522804355689,-0.7704681218839601,-0.6199586725282908,-0.7920852242753812,-1.2851543711518731,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,86200.0
0.5910864017331958,-0.7241809666488198,-0.1316326067534208,0.17029661706820923,-0.5528145687235677,0.12479843374274276,0.2813715252123609,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,425000.0
0.6359576013145942,-0.6867930159088727,-1.0375338796447764,-0.9891959236903395,-0.9341586454606495,-1.0007020116334375,-0.4210223373139121,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,200000.0
-1.2685755364735798,0.9582768166488354,-0.6533083522842464,-0.6270014991937543,-0.6302885346520944,-0.5680153415574688,-0.22885404614203564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,157800.0
-0.9345343840342926,0.40680454323460313,-0.7222602769109295,-0.5282212016037765,-0.1568365206444308,-0.5834684369173249,-1.095122441134565,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,112500.0
-1.5727025558586016,1.5891984853854577,-0.46232966631165723,-0.33066060642382095,-0.8627104324376748,-0.6581583978232957,-0.9865848732085836,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,111500.0
0.6010577794179487,-0.8223243373411836,-0.08989854711095475,-0.1448595704807675,-0.17921788857933854,-0.00655287681603342,1.086519148636395,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,335900.0
-1.3782606910058823,2.304243043286963,-0.2042135800446661,-0.14956339417552833,-0.07591926734130282,-0.09412041718855087,-0.9573010934801144,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67900.0
0.860313599221579,-0.831671325026172,-1.0470601323892523,-1.0903281331276977,-1.048647950666139,-1.1037226473658108,0.41888023464907004,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,187500.0
-1.4281175794296534,1.0096852489162635,0.2376230948657897,-0.14956339417552833,-0.5037477236355007,-0.23062275953394573,2.1360456455951633,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,500001.0
-0.7151640749696877,0.9208888659088882,0.4617168499025096,0.37726485963768647,0.7651036739050379,0.3797745071803671,-0.21176315690549133,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,129300.0
-0.979405583615691,1.3321563240483167,2.9335526215524825,2.350518899589862,2.0072695942924175,2.527754762200354,0.6604453642241294,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,174500.0
-1.253618469946447,0.9349093474363691,-0.3412101671318916,-0.5376288489932982,-0.4942786833553474,-0.5886194687039435,0.12369765073131472,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,173100.0
0.8553279103791991,-0.8176508434986911,-0.28813533041266853,-0.6646320887518411,-0.5226858041958072,-0.6658849455032236,1.6072181002851373,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,274500.0
-0.6304073646492708,-0.144667730179629,0.28979066941887227,0.3161151516057955,0.07988948635940103,0.29220696680784963,-0.12271337121874047,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,207800.0
0.8054710219554279,-0.8830797572936002,-0.05814437129603494,0.1773523526103505,0.33297110839258853,0.12222291784943343,-0.5617616416672849,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,176100.0
-0.899634562137647,1.3929117440007301,-0.8451943004229763,-0.9209904801163072,-0.9221071396495453,-0.9002568917943733,-0.16372108411252215,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,115300.0
0.8104567107978007,-0.8036303619712101,0.22219963804140005,0.40078397811149075,0.14359030278952306,0.500823754165906,0.24276070532126556,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,141300.0
-1.3084610472125984,1.005011755073771,-0.4609687730624464,-0.1966016311231368,-0.06300693968654836,-0.02200597217588944,-0.65534468151129,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,134700.0
-1.049205227408975,1.706035831447795,-0.35255094420864874,-0.3189010471869188,-0.24980527975866293,-0.34652097473286586,-1.2237730677352598,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61600.0
0.7755568889011623,-0.7475484358612893,1.3621745497970217,1.0945979730887156,1.8170279668457014,1.2322702678657576,0.6191771194822301,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,215400.0
0.5512008909941775,-0.6400580774839371,-0.4936302110435068,-0.6387610584306564,-0.4701756717331391,-0.5422601826243755,0.6586737476569265,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,222900.0
-0.620435986964511,-0.14934122402212155,0.40138391585416194,0.34669000562174096,0.3037031657084784,0.41840724558000714,-0.2505824022750814,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,215800.0
0.7257000004773839,-0.7755893989162513,-0.7735205892978715,-0.8386735654579924,-0.6113504540917879,-0.8229914149950932,-0.09858812208300868,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,178100.0
1.1943547516608592,-1.3831435984404041,-0.4981665218742096,-0.45060811064022255,-0.7499427709194858,-0.5422601826243755,-0.32655348918630583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500001.0
1.0198556421776528,-0.7195074728063273,-0.20512084221080668,-0.11193280461744157,-0.04148639359529092,-0.10699799665509756,-0.044293284935206206,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,103000.0
-0.11189572504201718,-0.5652821760040427,0.2294577353705246,0.003310875904199176,0.28648672883547244,0.18145978339554816,0.42674829646223544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,271500.0
-1.3932177575330151,0.9068683843814072,0.0271382723211783,-0.5235173779090156,-0.5312940226323102,-0.5680153415574688,4.456342284934552,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500001.0
0.7605998223740295,-0.7382014481763008,-0.1593041028207081,0.2784845620477087,1.3461584183689888,0.4003786343268418,-0.8850816651817898,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,174500.0
-1.323418113739731,1.0096852489162635,-0.8411116206753437,-0.8269140062210902,-0.8084786562877061,-0.8075383196352371,-1.0104495904961974,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,126600.0
-1.1588903819412775,0.7573165814216152,0.8209926676941739,0.29494794497937166,0.5464549256178624,0.4132562137933885,1.5278079929787545,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,283300.0
0.6908001785807454,-0.7428749420187968,-0.8084501826942833,-0.7916353285103839,-0.5528145687235677,-0.8513220898214959,-0.6150143514226151,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,122200.0
0.8802563545910848,-0.7101604851213421,2.0076915810060343,1.5061825463802898,1.4399879993268712,1.5773893975692088,0.493027598623468,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,192600.0
1.2392259512422577,-1.345755647700457,-0.32442581705829115,0.09738734979941611,0.14445112463317336,0.11707188606281475,-1.2275768327177836,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,118800.0
0.7057572451078782,-0.7288544604913157,-0.5054246192033341,-0.37064310782928817,-0.07678008918495312,-0.38000268134588727,-0.3509913765397793,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,144600.0
-0.7251354526544406,0.9582768166488354,-0.013688525155147185,0.05034911285180764,-0.13875926192777455,-0.06321422646883883,-0.21546270914876764,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,137700.0
-0.18668105767768117,0.5423358646669141,-0.6369776332937163,-0.7563566507996776,-0.6948501729258668,-0.7740566130222158,-0.2329183429726773,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,112500.0
-1.2735612253159527,0.9722972981763163,-0.20602810437694724,-0.358883548592386,-0.38839759658636086,-0.2769820456135138,-0.019490652994367433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,243500.0
0.7456427558468967,-0.7288544604913157,-0.4178738201707695,-0.31419722349215795,-0.07247597996670163,-0.2924351409733698,-0.4730766005678994,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,211400.0
-0.2963662122099836,1.7247298068177686,-0.9177752737142215,-0.9280462156584485,-1.0606994564772432,-1.0419102659263868,-1.5363070727376773,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,116300.0
-0.9993483389851966,1.640606917652886,-0.5721083884146658,-0.37534693152404897,-0.6242627817465424,-0.4701457376117141,-1.2412287015591694,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55500.0
0.7107429339502511,-0.8690592757661192,0.18999183114340995,0.7653303144554563,0.14875523385142483,0.8356408202961197,-0.3003439852656296,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,207800.0
0.6259862236298414,-0.7942833742862249,0.04664440889320048,-0.07430221505935479,0.035126750489585565,-0.05291216289560148,0.34395127513031787,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,168800.0
0.7306856893197639,-0.7382014481763008,-0.004162272410671239,0.31141132791103465,0.6721349147908058,0.1917618469687855,-0.469116516476505,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,160300.0
-0.6902356307577949,0.9442563351213543,1.0541590443922995,0.8617587001980537,1.0560614570588385,0.784130502429933,0.21134056443822835,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,138300.0
1.4785390156763754,-0.7989568681287175,-1.0506891810538146,-1.0926800449750782,-1.0934106865359545,-1.1294778062989044,-0.5581141957936321,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68100.0
-0.07699590314537871,-0.5699556698465353,-0.27815544658512226,-0.5258692897563961,-0.4477943037982314,-0.423786451532146,0.8003509666635246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,392800.0
0.7406570670045167,-0.7615689173887703,-0.7893976772053314,-0.7210779730889713,-0.2868206190356257,-0.6736114931831516,-0.9398975660258283,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,114100.0
0.7556141335316495,-0.8971002388210813,0.7592988403966153,-0.010800595180083365,-0.0010277669437269332,0.08616569534310271,3.0956365485835797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500001.0
-1.2336757145769344,0.8040515198465508,-0.1075901593506958,-0.2742147220866908,-0.35310390099669864,-0.2975861727599885,0.13557790300549807,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,316900.0
0.37171609266859096,-0.6961400035938612,0.33696830205818173,0.45958177429600133,-0.17233131383013614,0.3643214118205111,0.21311218100543117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,233200.0
0.7456427558468967,-0.7195074728063273,0.018972912825913204,0.029181906225383834,0.15305934306967633,0.08616569534310271,-0.1799782714350888,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,213200.0
1.2043261293456191,-0.644731571326433,3.0156598475882035,2.552783318464578,-0.2515269234459635,-0.23062275953394573,-0.6941118205112563,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,135200.0
0.640943290156967,-0.8550387942386382,1.9895463376832232,2.357574635132003,2.208701905706587,2.35004416556201,0.613028567866644,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,218200.0
-0.5705790985407397,1.2807478917808885,-0.3856660132727794,-0.44355237509808126,-0.5347373100069114,-0.49847641243811674,-0.704324668957484,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,157200.0
-1.104047804675126,1.4116057193707037,1.8924692859061825,1.2145454773051172,1.4055551255808594,1.4434625711171232,0.7449618957536263,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,165000.0
-0.8896631844528942,1.4022587316857185,1.7704425245602766,1.1110613560203786,1.0672521410262923,1.3687726102111524,0.8787710529470588,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,175200.0
-1.0192910943547093,0.4909274323994859,0.9412049047077989,1.3227334222846168,3.920876552727029,1.5593607863160435,-0.6659743809145066,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,135700.0
-0.9943626501428167,1.8041792021401588,-0.27860907766819254,-0.15661912971766961,-0.304897877752282,-0.16365934630790296,-1.2012110096882367,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56100.0
-1.0841050493056135,0.5283153831394364,-0.3566336239562813,-0.2765666339340712,0.21589933765614805,-0.28213307740013244,-0.30378300566078803,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,135300.0
0.01274649601741805,0.9863177797037973,-0.21419346387221236,0.0009589640568187527,0.06267304948639509,-0.22032069596070838,-0.17591397460444713,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55900.0
-1.4331032682720335,0.9769707920188089,-0.27316550467134915,-0.26245516284978865,-0.20159925651424626,-0.179112441667759,0.618343417568252,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,264200.0
1.209311818187992,-0.5419147067915766,-1.0760925217057504,-1.1303106345331648,-1.068446853070096,-1.1449309016587603,-0.9127501474519272,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64800.0
0.7257000004773839,-0.6774460282238876,-0.10532200393534438,-0.5564441437723416,-0.3935625276482626,-0.4649947058250954,2.556752473936197,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,444100.0
